alpha,qw,q2,mmse,sols,qw_,q2_,mmse_,q2_uni,mmse_uni
0.16096,0.0,0.15201470742862938,0.07874811085313735,[0.0],nan,nan,nan,0.15201470742862938,0.07874811085313735
0.17095749999999998,0.0,0.16189484108093208,0.07796187479855106,[0.0],nan,nan,nan,0.16189484108093208,0.07796187479855106
0.18095499999999998,0.0,0.17172984576607914,0.07717922999306451,[0.0],nan,nan,nan,0.17172984576607914,0.07717922999306451
0.1909525,0.0,0.1815099464656935,0.07640095430792444,[0.0],nan,nan,nan,0.1815099464656935,0.07640095430792444
0.20095,0.0,0.19122540025546048,0.0756278230604133,[0.0],nan,nan,nan,0.19122540025546048,0.0756278230604133
0.21094749999999998,0.0,0.20086593786771592,0.07486065345288641,[0.0],nan,nan,nan,0.20086593786771592,0.07486065345288641
0.220945,0.0,0.2104207694654962,0.07410030411328772,[0.0],nan,nan,nan,0.2104207694654962,0.07410030411328772
0.2309425,0.0,0.21988040081262705,0.07334753056892626,[0.0],nan,nan,nan,0.21988040081262705,0.07334753056892626
0.24094,0.0,0.22923907915725222,0.07260279060924917,[0.0],nan,nan,nan,0.22923907915725222,0.07260279060924917
0.2509375,0.0,0.2384914674309268,0.07186650894466877,[0.0],nan,nan,nan,0.2384914674309268,0.07186650894466877
0.260935,0.0,0.24763211137579055,0.07113911961123473,[0.0],nan,nan,nan,0.24763211137579055,0.07113911961123473
